OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude,Geocoding Status,Geocoding Query
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,43.736629,-87.725634,success,"KWIK TRIP #139, Sheboygan, WI, USA"
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.662827,-79.636013,success,"BFS FOODS #72, Bruceton Mills, WV, USA"
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.4192496,-82.445154,success,"GO MART FOOD STORE #59, Huntington, WV, USA"
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale,WV,44,3.599,33.9180345,-84.5007946,success,"GO MART FOOD STORE #86, Ivydale, WV, USA"
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills,WY,790,3.169,42.841927,-106.367935,success,"HOMAX SERVICE, Mills, WY, USA"
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,42.8501191,-106.325138,success,"GHOST TOWN FUEL STOP, Casper, WY, USA"
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,41.139981,-104.820246,success,"TA CHEYENNE TRAVEL CENTER, Cheyenne, WY, USA"
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,42.7595708,-105.382624,success,"Fast Stop Travel Centers #1133, Douglas, WY, USA"
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,41.179678,-104.0667789,success,"PINE BLUFFS SINCLAIR, Pine Bluffs, WY, USA"
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.674217,-107.97878,success,"One9 #1251, Wamsutter, WY, USA"
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,29.4521034,-98.5146229,success,"STRIPES #40522, San Antonio, TX, USA"
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,33.5942438,-99.2603073,success,"ALLSUPS CONVENIENCE STORE #2159, Seymour, TX, USA"
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton,TX,700,2.969,33.4343676,-101.643524,success,"ALLSUPS CONVENIENCE STORE #2366, Slaton, TX, USA"
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.568947,-103.0037,success,"Main Street Market #112, Wickett, TX, USA"
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,41.7313063,-111.834914,success,"LWS TRUCK STOP, Logan, UT, USA"
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield,UT,835,3.699,38.7887599,-112.0817468,success,"FLYING J TRAVEL PLAZA #773, Richfield, UT, USA"
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville,UT,835,3.749,41.9654058,-112.710343,success,"FLYING J TRAVEL PLAZA #774, Snowville, UT, USA"
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,43.5314181,-89.9853227,success,"KWIK TRIP #838, Reedsburg, WI, USA"
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.313704,-105.602581,success,"BIG D #44, Laramie, WY, USA"
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,39.6236095,-77.4115401,success,"Mountain View Truck Stop, Thurmont, MD, USA"
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,39.4780296,-80.118795,success,"SPEEDWAY #4709, Fairmont, MN, USA"
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,45.5616075,-94.1642004,success,"PILOT TRAVEL CENTERS #134, Saint Cloud, MN, USA"
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,37.9324678,-79.2327037,success,"PILOT TRAVEL CENTER #4649, Raphine, VA, USA"
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo,WV,44,3.599,33.9180345,-84.5007946,success,"GO MART FOOD STORE #51, Mount Nebo, WV, USA"
